MCPV_ID	MCPV_KODAS	MCPV_PAV	pirk_obj_objt_id	kategorija	MCPV_VERSIJA
567	15420000-8	Rafinuotas aliejus ir riebalai	1		1
568	15421000-5	Rafinuotas aliejus	1		1
569	15422000-2	Rafinuoti riebalai	1		1
570	15423000-9	Sukietinti arba esterinti aliejai arba riebalai	1		1
571	15424000-6	Augalinis vaškas	1		1
572	15430000-1	Valgomieji riebalai	1		1
573	15431000-8	Margarinas ir kiti panašūs gaminiai	1		1
574	15431100-9	Margarinas	1		1
575	15431110-2	Skystas margarinas	1		1
576	15431200-0	Neriebios arba liesos pastos	1		1
577	15500000-3	Pieno produktai	1		1
578	15510000-6	Pienas ir grietinėlė	1		1
579	15511000-3	Pienas	1		1
580	15511100-4	Pasterizuotas pienas	1		1
581	15511200-5	Sterilizuotas pienas	1		1
582	15511210-8	Ypač aukštoje temperatūroje kaitintas pienas	1		1
583	15511300-6	Nugriebtas pienas	1		1
584	15511400-7	Pusiau nugriebtas pienas	1		1
585	15511500-8	Nenugriebtas pienas	1		1
586	15511600-9	Kondensuotas pienas	1		1
587	15511700-0	Pieno milteliai	1		1
588	15512000-0	Grietinė	1		1
589	15512100-1	Pilstoma grietinė	1		1
590	15512200-2	Tiršta separuota grietinėlė	1		1
591	15512300-3	Šviežiai sutirštėjusi grietinė	1		1
592	15512900-9	Plakti tinkama grietinėlė	1		1
593	15530000-2	Sviestas	1		1
594	15540000-5	Sūrio gaminiai	1		1
595	15541000-2	Stalo sūris	1		1
596	15542000-9	Šviežias sūris	1		1
597	15542100-0	Varškės sūris	1		1
598	15542200-1	Minkštas sūris	1		1
599	15542300-2	Feta	1		1
600	15543000-6	Trinti, miltelių pavidalo, pelėsiniai ir kiti sūriai	1		1
601	15543100-7	Pelėsinis sūris	1		1
602	15543200-8	Čederis	1		1
603	15543300-9	Trintas sūris	1		1
604	15543400-0	Parmezano sūris	1		1
605	15544000-3	Kietas sūris	1		1
606	15545000-0	Tepamas sūris	1		1
607	15550000-8	Įvairūs pieno produktai	1		1
608	15551000-5	Jogurtas ir kiti fermentuoto pieno produktai	1		1
609	15551300-8	Jogurtas	1		1
610	15551310-1	Nearomatintas jogurtas	1		1
611	15551320-4	Aromatintas jogurtas	1		1
612	15551500-0	Pasukos	1		1
613	15552000-2	Kazeinas	1		1
614	15553000-9	Laktozė arba laktozės sirupas	1		1
615	15554000-6	Išrūgos	1		1
616	15555000-3	Ledai ir kiti panašūs produktai	1		1
617	15555100-4	Ledai	1		1
618	15555200-5	Šerbetas	1		1
619	15600000-4	Grūdų malūno produktai, krakmolas ir krakmolo gaminiai	1		1
620	15610000-7	Grūdų malūno produktai	1		1
621	15611000-4	Lukštenti žiai	1		1
622	15612000-1	Javų ar daržovių miltai ir kiti panašūs produktai	1		1
623	15612100-2	Kvietiniai miltai	1		1
624	15612110-5	Rupūs miltai	1		1
625	15612120-8	Miltai duonai kepti	1		1
626	15612130-1	Paprasti miltai	1		1
627	15612150-7	Miltai kepiniams	1		1
628	15612190-9	Tešlą keliantys miltai	1		1
629	15612200-3	Javų miltai	1		1
630	15612210-6	Kukurūzų miltai	1		1
631	15612220-9	Ryžių miltai	1		1
632	15612300-4	Daržovių miltai ir rupūs miltai	1		1
633	15612400-5	Mišiniai kepiniams	1		1
634	15612410-8	Mišiniai tortui	1		1
635	15612420-1	Kepimo mišiniai	1		1
636	15612500-6	Kepyklų produkcija	1		1
637	15613000-8	Javų grūdų gaminiai	1		1
638	15613100-9	Kruopos	1		1
639	15613300-1	Javų produktai	1		1
640	15613310-4	Javainių gaminiai pusryčiams	1		1
641	15613311-1	Kukurūzų dribsniai	1		1
642	15613312-8	Avižų mišiniai	1		1
643	15613313-5	Müsli	1		1
644	15613319-7	Išpūsti kviečiai	1		1
645	15613380-5	Avižiniai dribsniai	1		1
646	15614000-5	Apdoroti ryžiai	1		1
647	15614100-6	Ilgagrūdžiai ryžiai	1		1
648	15614200-7	Nulukštenti ryžiai	1		1
649	15614300-8	Skaldyti ryžiai	1		1
650	15615000-2	Sėlenos	1		1
651	15620000-0	Krakmolas ir krakmolo produktai	1		1
652	15621000-7	Kukurūzų aliejus	1		1
653	15622000-4	Gliukozė ir gliukozės gaminiai, fruktozė ir fruktozės gaminiai	1		1
654	15622100-5	Gliukozė ir gliukozės gaminiai	1		1
655	15622110-8	Gliukozė	1		1
656	15622120-1	Gliukozės sirupas	1		1
657	15622300-7	Fruktozė ir fruktozės gaminiai	1		1
658	15622310-0	Fruktozė	1		1
659	15622320-3	Fruktozės gaminiai	1		1
660	15622321-0	Fruktozės tirpalai	1		1
661	15622322-7	Fruktozės sirupas	1		1
662	15623000-1	Krakmolas	1		1
663	15624000-8	Tapijoka	1		1
664	15625000-5	Manų kruopos	1		1
665	15626000-2	Milteliai saldaus pieno ir kiaušinių kremui gaminti	1		1
666	15700000-5	Gyvūnų pašarai	1		1
667	15710000-8	Paruošti pašarai ūkio ir kitiems gyvūnams	1		1
668	15711000-5	Žuvų maistas	1		1
669	15712000-2	Sausieji pašarai	1		1
670	15713000-9	Naminių gyvūnėlių ėdalas	1		1
671	15800000-6	Įvairūs maisto produktai	1		1
672	15810000-9	Duonos gaminiai, švieži kepiniai ir pyrago gaminiai	1		1
673	15811000-6	Duonos gaminiai	1		1
674	15811100-7	Duona	1		1
675	15811200-8	Bandelės	1		1
676	15811300-9	Raguoliai	1		1
677	15811400-0	Minkštos, viena puse subadytos bandelės	1		1
678	15811500-1	Paruošti duonos gaminiai	1		1
679	15811510-4	Sumuštiniai	1		1
680	15811511-1	Paruošti sumuštiniai	1		1
681	15812000-3	Kepiniai ir pyrago gaminiai	1		1
682	15812100-4	Kepiniai	1		1
683	15812120-0	Pyragai	1		1
684	15812121-7	Pikantiški pyragai	1		1
685	15812122-4	Saldieji pyragai	1		1
686	15812200-5	Pyrago gaminiai	1		1
687	15813000-0	Gaminiai pusryčiams	1		1
688	15820000-2	Džiūvėsiai ir sausainiai; konservuoti konditerijos kepiniai ir pyragaičiai	1		1
689	15821000-9	Skrudintos duonos gaminiai ir konditerijos kepiniai	1		1
690	15821100-0	Skrudintos duonos gaminiai	1		1
691	15821110-3	Skrudinta duona	1		1
692	15821130-9	Duonos traškučiai	1		1
693	15821150-5	Džiūvėsėliai	1		1
694	15821200-1	Saldieji sausainiai	1		1
695	15830000-5	Cukrus ir kiti panašūs gaminiai	1		1
696	15831000-2	Cukrus	1		1
697	15831200-4	Baltasis cukrus	1		1
698	15831300-5	Klevų cukrus ir klevų sirupas	1		1
699	15831400-6	Melasa	1		1
700	15831500-7	Cukrų sirupai	1		1
701	15831600-8	Medus	1		1
702	15832000-9	Cukraus gamybos atliekos	1		1
703	15833000-6	Cukraus gaminiai	1		1
704	15833100-7	Desertai	1		1
705	15833110-0	Pyrago tešlos apkepas su vaisiais, sūriu ir kt	1		1
706	15840000-8	Kakava, šokoladas ir konditerijos gaminiai iš cukraus	1		1
707	15841000-5	Kakava	1		1
708	15841100-6	Kakavos pasta	1		1
709	15841200-7	Kakavos sviestas, riebalai ar aliejus	1		1
710	15841300-8	Nesaldinti kakavos milteliai	1		1
711	15841400-9	Saldūs kakavos milteliai	1		1
712	15842000-2	Šokoladas ir konditerijos gaminiai iš cukraus	1		1
713	15842100-3	Šokoladas	1		1
714	15842200-4	Šokolado gaminiai	1		1
715	15842210-7	Šokolado gėrimas	1		1
716	15842220-0	Šokolado plytelės	1		1
717	15842300-5	Konditerijos gaminiai	1		1
718	15842310-8	Saldainiai iš virtos cukraus masės	1		1
719	15842320-1	Nuga	1		1
720	15842400-6	Vaisiai, riešutai ar vaisių žievelės cukruje	1		1
721	15850000-1	Tešlos gaminiai	1		1
722	15851000-8	Miltiniai produktai	1		1
723	15851100-9	Nevirti tešlos gaminiai	1		1
724	15851110-2	Makaronai	1		1
725	15851120-5	Vermišeliai	1		1
726	15851190-6	Spagečiai	1		1
727	15851200-0	Paruošti tešlos gaminiai ir kuskusas	1		1
728	15851210-3	Paruošti tešlos gaminiai	1		1
729	15851220-6	Įdaryti tešlos gaminiai	1		1
730	15851230-9	Lazanja	1		1
731	15851250-5	Kuskusas	1		1
732	15851290-7	Tešlos gaminių konservai	1		1
733	15860000-4	Kava, arbata ir kiti panašūs produktai	1		1
734	15861000-1	Kava	1		1
735	15861100-2	Skrudinta kava	1		1
736	15861200-3	Kava be kofeino	1		1
737	15861300-4	Kava su kofeinas	1		1
738	15862000-8	Kavos pakaitalai	1		1
739	15863000-5	Arbata	1		1
740	15863100-6	Žalioji arbata	1		1
741	15863200-7	Juodoji arbata	1		1
742	15864000-2	Arbatos arba matė gaminiai	1		1
743	15864100-3	Arbata pakeliais	1		1
744	15865000-9	Vaistažolių užpilai	1		1
745	15870000-7	Uždarai ir pagardai	1		1
746	15871000-4	Actas, padažai, sumaišyti uždarai, garstyčių milteliai ir garstyčių gaminiai, garstyčios	1		1
747	15871100-5	Actas ir acto pakaitalai	1		1
748	15871110-8	Actas	1		1
749	15871120-1	Acto pakaitalai	1		1
750	15871200-6	Padažai, sumaišyti uždarai ir sumaišyti pagardai	1		1
751	15871210-9	Sojos padažas	1		1
752	15871230-5	Pomidorų kečupas	1		1
753	15871250-1	Garstyčios	1		1
754	15871260-4	Padažai	1		1
755	15871270-7	Sumaišyti uždarai	1		1
756	15871273-8	Majonezas	1		1
757	15871274-5	Sumuštinių pastos	1		1
758	15871279-0	Čatnis	1		1
759	15872000-1	Prieskoniniai augalai ir prieskoniai	1		1
760	15872100-2	Pipirai	1		1
761	15872200-3	Prieskoniai	1		1
762	15872300-4	Prieskoniniai augalai	1		1
763	15872400-5	Druska	1		1
764	15872500-6	Imbieras	1		1
765	15880000-0	Specialios paskirties maisto produktai	1		1
766	15881000-7	Homogenizuoto maisto gaminiai	1		1
767	15882000-4	Dietiniai produktai	1		1
768	15884000-8	Kūdikių maistas	1		1
769	15890000-3	Įvairūs maisto produktai ir sausieji produktai	1		1
770	15891000-0	Sriubos ir sultiniai	1		1
771	15891100-1	Mėsos sriubos	1		1
772	15891200-2	Žuvienės	1		1
773	15891300-3	Mišrios sriubos	1		1
774	15891400-4	Sriubos	1		1
775	15891410-7	Mišiniai sriuboms gaminti	1		1
776	15891500-5	Sultiniai	1		1
777	15891600-6	Stiprūs sultiniai	1		1
778	15891610-9	Mišiniai stipriems sultiniams gaminti	1		1
779	15891900-9	Daržovių sriubos	1		1
780	15892000-7	Augalų syvai, ekstraktai, virškinimą skatinančios medžiagos ir tirštikliai	1		1
781	15892100-8	Augalų syvai	1		1
782	15892200-9	Augalų ekstraktai	1		1
783	15892400-1	Tirštikliai	1		1
784	15893000-4	Sausieji produktai	1		1
785	15893100-5	Mišiniai maisto produktams gaminti	1		1
786	15893200-6	Mišiniai desertams gaminti	1		1
787	15893300-7	Mišiniai riebiems padažams gaminti	1		1
788	15894000-1	Perdirbti maisto produktai	1		1
789	15894100-2	Vegetarų maistas	1		1
790	15894200-3	Paruoštas maistas	1		1
791	15894210-6	Maistas mokykloms	1		1
792	15894220-9	Maistas ligoninėms	1		1
793	15894300-4	Paruošti patiekalai	1		1
794	15894400-5	Užkandžiai	1		1
795	15894500-6	Prekybos automatams skirti ingredientai	1		1
796	15894600-7	Sumuštinių įdarai	1		1
797	15894700-8	Delikatesai	1		1
798	15895000-8	Greitai pateikiami maisto produktai	1		1
799	15895100-9	Mėsainiai	1		1
800	15896000-5	Stipriai sušaldyti produktai	1		1
801	15897000-2	Konservuoti produktai	1		1
802	15897100-3	Maisto daviniai	1		1
803	15898000-9	Mielės	1		1
804	15899000-6	Kepimo milteliai	1		1
805	15900000-7	Gėrimai	1		1
806	15910000-0	Distiliuoti alkoholiniai gėrimai	1		1
807	15911000-7	Spiritiniai gėrimai	1		1
808	15911100-8	Alkoholiniai gėrimai	1		1
809	15911200-9	Likeriai	1		1
810	15930000-6	Vynai	1		1
811	15931000-3	Nearomatinti vynai	1		1
812	15931100-4	Putojantis vynas	1		1
813	15931200-5	Stalo vynas	1		1
814	15931300-6	Portveinas	1		1
815	15931400-7	Madeira	1		1
816	15931500-8	Vynuogių misa	1		1
817	15931600-9	Cheresas	1		1
818	15932000-0	Vyno nuosėdos	1		1
819	15940000-9	Sidras ir kiti vaisiniai vynai	1		1
820	15941000-6	Sidras	1		1
821	15942000-3	Vaisiniai vynai	1		1
822	15950000-2	Nedistiliuoti fermentuoti gėrimai	1		1
823	15951000-9	Vermutas	1		1
824	15960000-5	Salyklinis alus	1		1
825	15961000-2	Alus	1		1
826	15961100-3	Šviesusis alus	1		1
827	15962000-9	Žlaugtai	1		1
828	15980000-1	Nealkoholiniai gėrimai	1		1
829	15981000-8	Mineralinis vanduo	1		1
830	15981100-9	Negazuotas mineralinis vanduo	1		1
831	15981200-0	Gazuotas mineralinis vanduo	1		1
832	15981300-1	Kietos būsenos vanduo	1		1
833	15981310-4	Ledas	1		1
834	15981320-7	Sniegas	1		1
835	15981400-2	Aromatintas mineralinis vanduo	1		1
836	15982000-5	Nealkoholiniai gėrimai	1		1
837	15982100-6	Vaisvandeniai	1		1
838	15982200-7	Šokoladinis pienas	1		1
839	16000000-5	Tabakas, tabako gaminiai ir prekės	1		1
840	16100000-6	Tabako gaminiai	1		1
841	16110000-9	Cigarai	1		1
842	16120000-2	Cigarilės	1		1
843	16130000-5	Cigaretės	1		1
844	16200000-7	Tabakas	1		1
845	16210000-0	Perdirbtas tabakas	1		1
846	16300000-8	Tabako parduotuvės prekės	1		1
847	17000000-2	Tekstilė ir tekstilės dirbiniai	1		1
848	17100000-3	Tekstilės audiniai ir susiję gaminiai	1		1
849	17110000-6	Audiniai	1		1
850	17111000-3	Sintetiniai audiniai	1		1
851	17111100-4	Mišrios sudėties audiniai	1		1
852	17112000-0	Medvilniniai audiniai	1		1
853	17112100-1	Tikas	1		1
854	17112200-2	Džinsinis audinys	1		1
855	17112300-3	Drobė	1		1
856	17112310-6	Drobės gaminiai	1		1
857	17112400-4	Poplinas	1		1
858	17112500-5	Austinės juostos	1		1
859	17112510-8	Austiniai diržai	1		1
860	17120000-9	Vilnoniai audiniai	1		1
861	17130000-2	Lininiai audiniai	1		1
862	17131000-9	Linas	1		1
863	17140000-5	Specialieji audiniai	1		1
864	17141000-2	Audinio plaukeliai	1		1
865	17142000-9	Kilpiniai rankšluosčių audiniai	1		1
866	17143000-6	Gobelenas	1		1
867	17144000-3	Užuolaidiniai audiniai	1		1
868	17145000-0	Pamušaliniai audiniai	1		1
869	17150000-8	Megztos arba nertos medžiagos	1		1
870	17151000-5	Megztos medžiagos	1		1
871	17151100-6	Audiniai su plaukeliais	1		1
872	17152000-2	Nertos medžiagos	1		1
873	17160000-1	Audinys	1		1
874	17170000-4	Neaustos medžiagos	1		1
875	17200000-4	Tekstilės dirbiniai	1		1
876	17210000-7	Namų apyvokai skirti tekstilės dirbiniai	1		1
877	17211000-4	Antklodės ir pledai	1		1
878	17211100-5	Antklodės	1		1
879	17211200-6	Pledai	1		1
880	17212000-1	Lovos skalbiniai	1		1
881	17212100-2	Paklodės	1		1
882	17212200-3	Pūkiniai užvalkalai	1		1
883	17212300-4	Čiužinių užvalkalai	1		1
884	17212400-5	Dygsniuotos pūkinės antklodės	1		1
885	17212500-6	Pagalvių užvalkalai	1		1
886	17212600-7	Atsiremti skirtų cilindro formos pagalvių užvalkalai	1		1
887	17213000-8	Stalo skalbiniai	1		1
888	17213100-9	Staltiesės	1		1
889	17213200-0	Stalo servetėlės	1		1
890	17214000-5	Skalbiniai kūno priežiūrai ir virtuvės skalbiniai	1		1
891	17214100-6	Rankšluosčiai	1		1
892	17214200-7	Virtuviniai rankšluosčiai	1		1
893	17214300-8	Rankšluosčiai ant velenėlio	1		1
894	17214500-0	Frotiniai audiniai	1		1
895	17215000-2	Užuolaidos, portjeros, užuolaidėles, medžiaginės žaliuzės 	1		1
896	17215100-3	Užuolaidos	1		1
897	17215110-6	Uždangos	1		1
898	17215200-4	Portjeros	1		1
899	17215300-5	Užuolaidėlės	1		1
900	17215400-6	Žaliuzės	1		1
901	17215410-9	Vidinės žaliuzės 	1		1
902	17215420-2	Medžiaginės žaliuzės	1		1
903	17215430-5	Pakeliamosios žaliuzės	1		1
904	17215440-8	Vertikaliosios žaliuzės	1		1
905	17216000-9	Patalpų įrengimui skirti dirbiniai	1		1
906	17216100-0	Minkštieji baldai	1		1
907	17216110-3	Pagalvėlės	1		1
908	17216120-6	Pagalvės	1		1
909	17218000-3	Ligoninėms skirti skalbiniai	1		1
910	17218100-4	Operacinėms skirtos užuolaidos	1		1
911	17218200-5	Operacinėms skirtos paklodės	1		1
912	17220000-0	Gatavi tekstilės dirbiniai	1		1
913	17221000-7	Maišai ir krepšiai	1		1
914	17221100-8	Kelioniniai krepšiai	1		1
915	17221110-1	Kuprinės	1		1
916	17221200-9	Sportiniai krepšiai	1		1
917	17221300-0	Pašto ir siuntinių krepšiai	1		1
918	17221310-3	Pašto maišai	1		1
919	17221400-1	Įrankių krepšiai	1		1
920	17221500-2	Skalbinių krepšiai	1		1
921	17221600-3	Medžiaginiai krepšiai	1		1
922	17221700-4	Prekėms pakuoti skirti maišai	1		1
923	17221710-7	Prekėms pakuoti skirti krepšiai	1		1
924	17222000-4	Brezentai, laivų, burlenčių ar desantinių laivų burės, tentai, markizės, palapinės ir kitos prekės turistams	1		1
925	17222100-5	Brezentai, tentai ir markizės	1		1
926	17222110-8	Brezentai	1		1
927	17222120-1	Tentai	1		1
928	17222130-4	Markizės	1		1
929	17222200-6	Maskuojanti danga	1		1
930	17222400-8	Burės	1		1
931	17222500-9	Tekstilės gaminiai stovyklautojams	1		1
932	17222510-2	Pripučiami čiužiniai	1		1
933	17222520-5	Sudedamosios lovos	1		1
934	17222530-8	Palapinės	1		1
935	17222540-1	Miegmaišiai	1		1
936	17222541-8	Pūkiniai ar plunksniniai miegmaišiai	1		1
937	17223000-1	Parašiutai	1		1
938	17223100-2	Valdomi parašiutai	1		1
939	17223200-3	Rotošiutai	1		1
940	17225000-5	Įvairūs pramoniniai tekstilės dirbiniai	1		1
941	17225100-6	Dulkių pašluostės	1		1
942	17225200-7	Medžiaginės filtrų dalys	1		1
943	17225300-8	Gelbėjimosi liemenės	1		1
944	17225400-9	Nedegus audinys ugniai gesinti	1		1
945	17225500-0	Tinklelis nuo vabzdžių	1		1
946	17225600-1	Indų pašluostės	1		1
947	17225700-2	Saugos diržai	1		1
948	17225800-3	Pašluostės	1		1
949	17225810-6	Paviršiams blizginti skirtos pašluostės	1		1
950	17230000-3	Kilimai, dembliai ir kilimėliai	1		1
951	17231000-0	Kilimai	1		1
952	17231100-1	Pinta kiliminė danga	1		1
953	17231200-2	Austa kiliminė danga	1		1
954	17231300-3	Dygsniuota kiliminė danga	1		1
955	17231310-6	Plytelių formos gabaliukais sukarpyta kiliminė danga	1		1
956	17231400-4	Kiliminė danga	1		1
957	17232000-7	Dembliai	1		1
958	17233000-4	Kilimėliai	1		1
959	17234000-1	Pramoninė kiliminė danga	1		1
960	17240000-6	Įvairūs virvelės, virvės, špagatas, tinklai	1		1
961	17241000-3	Virvelės, virvės, špagatas, tinklai	1		1
962	17241100-4	Špagatas, laidai ir virvės	1		1
963	17241110-7	Virvės	1		1
964	17241120-0	Virvelės	1		1
965	17241130-3	Raiščiai	1		1
966	17241140-6	Špagatas	1		1
967	17241200-5	Austi tinklai	1		1
968	17241210-8	Megzti tinklai	1		1
969	17241220-1	Diržai	1		1
970	17242000-0	Skiautės	1		1
971	17250000-9	Neausti dirbiniai	1		1
972	17260000-2	Įvairūs tekstilės dirbiniai	1		1
973	17261000-9	Tiulis, nėriniai, siauri audiniai, apsiuvai, siuvinėjimai	1		1
974	17261100-0	Siauri audiniai, apsiuvai	1		1
975	17261110-3	Kaspinai	1		1
976	17261120-6	Austos juostos	1		1
977	17261130-9	Austos etiketės ir emblemos	1		1
978	17261131-6	Austos etiketės	1		1
979	17261132-3	Austos emblemos	1		1
980	17261133-0	Insignija	1		1
981	17261140-2	Ornamentiniai apsiuvai	1		1
982	17261141-9	Juostelės	1		1
983	17261142-6	Antpečiai	1		1
984	17261200-1	Tinkliniai audiniai	1		1
985	17262000-6	Fetras	1		1
986	17263000-3	Tekstilinė vata, verpalai, techninės paskirties audiniai ir tekstilės dirbiniai	1		1
987	17263100-4	Tekstilinė vata	1		1
988	17263200-5	Metalizuoti verpalai	1		1
989	17263300-6	Metalo siūlų audiniai	1		1
990	17263400-7	Impregnuoti, padengti arba apsauginį sluoksnį turintys audiniai	1		1
991	17263500-8	Techninės paskirties tekstilės dirbiniai	1		1
992	17263510-1	Laistomųjų žarnų audinys	1		1
993	17263520-4	Konvejerių juostų audinys	1		1
994	17263530-7	Ventiliacijos vamzdžiai	1		1
995	17263600-9	Dygsniuoti tekstilės gaminiai	1		1
996	17280000-8	Megztiniai dirbiniai, kojinės ir panašūs megzti arba nerti dirbiniai, kiti panašūs dirbiniai	1		1
997	17281000-5	Kojinės ir panašūs megzti arba nerti dirbiniai	1		1
998	17281100-6	Triko, kojinės ir puskojinės	1		1
999	17281110-9	Kojinės	1		1
1000	17281120-2	Triko	1		1
1001	17281130-5	Puskojinės	1		1
1002	17282000-2	Puloveriai, susagstomi megztiniai bei kiti panašūs dirbiniai	1		1
1003	17282100-3	Megztiniai, puloveriai ir susagstomi megztiniai, liemenės ir kiti panašūs dirbiniai	1		1
1004	17282110-6	Puloveriai	1		1
1005	17282120-9	Susagstomi megztiniai	1		1
1006	17282130-2	Medvilniniai sportiniai nertiniai	1		1
1007	17282140-5	Liemenės	1		1
1008	17300000-5	Audimo siūlai ir verpalai	1		1
1009	17310000-8	Natūralus audimo pluoštas	1		1
1010	17320000-1	Dirbtinis audimo pluoštas	1		1
1011	17330000-4	Natūralaus pluošto audimo siūlai ir verpalai	1		1
1012	17331000-1	Šilkiniai siūlai	1		1
1013	17332000-8	Vilnos verpalai	1		1
1014	17333000-5	Medvilnės verpalai	1		1
1015	17334000-2	Lino verpalai	1		1
1016	17335000-9	Natūralaus pluošto siuvimo siūlai	1		1
1017	17335100-0	Siuvimo siūlai	1		1
1018	17335200-1	Mezgimo siūlai	1		1
1019	17336000-6	Augalinio pluošto audimo verpalai	1		1
1020	17340000-7	Sintetiniai siūlai ir verpalai	1		1
1021	17341000-4	Sintetiniai verpalai	1		1
1022	17342000-1	Sintetiniai siūlai	1		1
1023	17342100-2	Sintetiniai siuvimo siūlai	1		1
1024	17342200-3	Sintetiniai mezgimo siūlai	1		1
1025	17400000-6	Audinių atraižos	1		1
1026	18000000-9	Drabužiai ir jų priedai	1		1
1027	18100000-0	Profesiniai drabužiai, specialūs darbo drabužiai ir jų priedai	1		1
1028	18110000-3	Profesiniai drabužiai	1		1
1029	18111000-0	Medikų drabužiai	1		1
1030	18112000-7	Kariškių drabužiai	1		1
1031	18113000-4	Pramonės darbininkų drabužiai	1		1
1032	18114000-1	Kombinezonai	1		1
1033	18115000-8	Uniformos	1		1
1034	18115100-9	Ugniagesių  uniformos	1		1
1035	18115200-0	Policininkų uniformos	1		1
1036	18115300-1	Kariškių uniformos	1		1
1037	18130000-9	Specialieji darbo drabužiai	1		1
1038	18131000-6	Apsauginiai drabužiai	1		1
1039	18131100-7	Neperšaunamosios liemenės	1		1
1040	18131200-8	Drabužiai, apsaugantys nuo biologinio ir cheminio poveikio	1		1
1041	18131300-9	Drabužiai, apsaugantys nuo radiologinio poveikio	1		1
1042	18131400-0	Drabužiai, apsaugantys nuo balistinių raketų poveikio	1		1
1043	18131500-1	Saugos liemenės	1		1
1044	18131600-2	Liemenės su atšvaitais	1		1
1045	18132000-3	Lėktuvo įgulos drabužiai	1		1
1046	18132100-4	Lėktuvo įgulos striukės	1		1
1047	18132200-5	Lėktuvo įgulos kostiumai	1		1
1048	18133000-0	Speciali apranga ir reikmenys	1		1
1049	18133100-1	Maskuojantieji švarkai	1		1
1050	18133200-2	Koviniai kostiumai	1		1
1051	18133300-3	Koviniai reikmenys	1		1
1052	18133400-4	Kovinės uniformos	1		1
1053	18133500-5	Kariniai šalmai	1		1
1054	18133600-6	Šalmų apdangalai	1		1
1055	18133700-7	Slidininkų drabužiai	1		1
1056	18133800-8	Arktiniam orui pritaikyti drabužiai ir įrenginiai	1		1
